,uri,rank,date
7766,3GrH2iOYpYAqfzFPAi0ZUI,25.0,1993-07-24 00:00:00
7767,7hH5Wtx5RuYfaKhK1yPw1F,39.0,1993-07-03 00:00:00
7768,5ygvbAz2gHyDZo0WfhPMqm,12.0,1993-09-25 00:00:00
7769,70iDnqYvxCPl3mPd3ddxgD,5.0,1993-10-09 00:00:00
7770,3HfB5hBU0dmBt8T0iCmH42,22.0,1993-09-04 00:00:00
7771,74kHlIr01X459gqsSdNilW,7.0,1993-10-09 00:00:00
7772,0ObUwOUL88wAAwLCs8N8dK,18.0,1993-09-11 00:00:00
7773,5Kk9GfEjWvzVLKfcrLxikt,36.0,1993-07-17 00:00:00
7774,1UJ9iTWKpEesFnCnTwCCwt,38.0,1993-07-24 00:00:00
7775,3b3PnE1ROIZzILjmCGjVib,9.0,1993-09-11 00:00:00
7776,0t414ewhjcIiuPVF3QECz2,3.0,1993-09-25 00:00:00
7777,6X3J3uYxbkPwxCneLkPVd7,16.0,1993-09-25 00:00:00
7778,14P3TuBacyUO3Pyjg7xOpw,39.0,1993-07-24 00:00:00
7779,2LbOTztU3giUjjYmgtKgj3,29.0,1993-08-21 00:00:00
7780,3uGjLZ5abCyCfYXBVfpf8X,13.0,1993-09-18 00:00:00
7781,30qVCFYKBtAENjTIBA8FPZ,2.0,1993-10-16 00:00:00
7782,3NGT0Td7H4Is1qrlDQJxma,13.0,1993-08-07 00:00:00
7783,5WtmUoxlH5GaoxLuhENbao,1.0,1993-10-30 00:00:00
7784,0vzfvbIkDz09PWKKmox2ot,25.0,1993-10-16 00:00:00
7785,1nwirPhwPE2Gv9ZtYKb1yX,34.0,1993-09-04 00:00:00
7786,34MRi5GRWHFUa731JBxFEl,35.0,1993-09-04 00:00:00
7787,1SssFw74DdHVjRa6ADggdD,10.0,1993-10-09 00:00:00
7788,1ZoHRnS5U4m7V5pgvFiK1N,17.0,1993-10-16 00:00:00
7789,5tigPNN36QCr8jK5MDI1cZ,12.0,1993-10-09 00:00:00
7790,0sQK5ur0cFoEG66mi9bZSr,38.0,1993-08-28 00:00:00
7791,47iKV0KlcvlflSsrCPD3TQ,35.0,1993-09-11 00:00:00
7792,6ShhDfVTAl8SYOIqFdxJnt,28.0,1993-10-16 00:00:00
7793,3ULQBJmVqdKQ6u0ah13Cl5,16.0,1993-10-23 00:00:00
7794,5xka4Z5fOoXt0v9Qxpzh6t,4.0,1993-11-06 00:00:00
7795,0ly3gd4q8s8xZlTpVXANKs,9.0,1993-10-23 00:00:00
7796,0BQblMoALRAlYA7YykYGVl,8.0,1993-10-30 00:00:00
7797,3XvuKyhzz51Rmh0CtK4lP0,20.0,1993-10-23 00:00:00
7798,4ptSL1o2pRgNvrC4wsN1Pl,15.0,1993-10-23 00:00:00
7799,3DMO3orHyVwheG0Adbg8Ox,32.0,1993-10-16 00:00:00
7800,4PifbP29I4IF0I437LTMW3,1.0,1993-11-06 00:00:00
7801,6PViGgcsQhLPSkMxgoRWLl,7.0,1993-10-30 00:00:00
7802,578aTOsuoF6Zc4GGyeU4TQ,24.0,1993-10-16 00:00:00
7803,1XX4xX9rrdaomm4RxAJjZW,25.0,1993-10-30 00:00:00
7804,4tCWWnk3BXinf7FllmSyHW,23.0,1993-11-06 00:00:00
7805,21RBQHOqgMuyyFvjbbXqfe,18.0,1993-12-11 00:00:00
7806,6le2UuJkKITJC0Ka4sQCmV,37.0,1993-10-16 00:00:00
7807,1xFliXOpcu7E89AsDAZ7JV,3.0,1994-02-12 00:00:00
7808,2c7H254xlKoGhmZT194C0T,4.0,1993-12-04 00:00:00
7809,1GrikfH0jDejDvrxo84n4P,1.0,1998-02-07 00:00:00
7810,5vXEj2R1LZFG4D5U70jXnz,9.0,1994-01-22 00:00:00
7811,0BU0qp6WCZMUTHPvsTL0EM,4.0,1993-11-27 00:00:00
7812,6lPcOZbur1eWj1KZ53u52o,26.0,1993-12-04 00:00:00
7813,4hJ62c5praMlfhTZ7B9OQz,1.0,1994-01-15 00:00:00
7814,5hrmOr4ZayPqOVyVwtbh4L,7.0,1994-01-22 00:00:00
7815,3CBx4m40eNASU47AXInSQk,36.0,1993-11-06 00:00:00
7816,58k8KtyQrGlY0qPQBellls,24.0,1993-12-11 00:00:00
7817,0WBbBMPdQwAMbPUeCJzmai,39.0,1993-11-06 00:00:00
7818,4nbirIPPdDysQjYNBec6U7,1.0,1993-12-04 00:00:00
7819,51RvCRzeTqoQgdOBgcpHtT,4.0,1993-11-13 00:00:00
7820,1CShgAvkBtZUy8YO1cNIuC,22.0,1993-11-13 00:00:00
7821,05lo5YjutVyDNmrjO4Csz2,6.0,1994-01-29 00:00:00
7822,2edHLAq1YJRNFdqzBUfYWk,10.0,1994-01-08 00:00:00
7823,5jnf5Lv2TJX9uYHsFKfrEh,31.0,1993-11-13 00:00:00
7824,3iypU9F4bnrvKI8gYfj4ov,36.0,1993-11-13 00:00:00
7825,552FLke39OTBgGsoKSsjJ9,33.0,1993-11-27 00:00:00
7826,0MAN1rfwKRlzjltPho8opa,28.0,1993-12-25 00:00:00
7827,7aR1QwbQa26sjDXiVMLik4,40.0,1993-11-13 00:00:00
7828,3iy5mtLI9Y0lr3i3k0dvjQ,22.0,1993-12-11 00:00:00
7829,0gEyKnHvgkrkBM6fbeHdwK,7.0,1994-02-12 00:00:00
7830,6EdVNX7wbjL2xS3u99xaa0,26.0,1994-01-01 00:00:00
7831,2ydd6zSB14excgAawdjjoi,14.0,1994-01-29 00:00:00
7832,1CJbLAkUiPXrttszpQhnO6,15.0,1994-01-22 00:00:00
7833,5VzvK7YiwWbRePA2JOzhYq,9.0,1994-02-19 00:00:00
7834,7aJZxI6TVdIvQSuWxQ4rqp,17.0,1994-01-29 00:00:00
7835,5h92ib6UGUe0BkUvNz8AtP,1.0,1994-02-05 00:00:00
7836,5XhkV07Vou38wnrzwURUOC,9.0,1993-12-25 00:00:00
7837,3RNvMhYFEwpCgPnDGKR5MB,13.0,1994-02-19 00:00:00
7838,3mmbJnh1L94Zl8QZcUTq39,21.0,1994-01-15 00:00:00
7839,3nOfSqMgLPVA95N85CO6u9,23.0,1994-01-22 00:00:00
7840,4n8iSiSWRdaSeSpJMbdk9O,24.0,1994-01-29 00:00:00
7841,0KD5Tn7rMZhkkxRDa6cWH4,1.0,1994-03-05 00:00:00
7842,4yKbbM56fLCxwR5CTH6QkP,7.0,1994-02-19 00:00:00
7843,2iWXhMiXeaHxac5Wom16As,19.0,1994-03-05 00:00:00
7844,1p7w5NP0wxPZ7hXxC4fVB0,21.0,1994-03-12 00:00:00
7845,5jFiyUs5R6kHuKbAs0ZU2s,27.0,1994-01-08 00:00:00
7846,3aggzBl59puBLxg6ktaqie,36.0,1994-01-01 00:00:00
7847,06DSI8L6IT8SizCw3JLckz,6.0,1994-03-26 00:00:00
7848,5YTM7OgQDt9EJAYcfHLniJ,38.0,1994-01-15 00:00:00
7849,3DYVWvPh3kGwPasp7yjahc,1.0,1994-05-14 00:00:00
7850,2SY16OvBCKAyJyhyjRpMAo,20.0,1994-03-05 00:00:00
7851,7i5rgcLujd8GZo50Xhmesb,3.0,1994-04-23 00:00:00
7852,2TBnYW00VGuNJk6xVQYEQe,32.0,1994-02-19 00:00:00
7853,7yQsd17sVkOLaDwa4tz9dT,3.0,1994-04-02 00:00:00
7854,40kJxdeSmQieEgTgShXumm,7.0,1994-03-19 00:00:00
7855,0fVnw3Bl28cqbqOcBGOF5G,12.0,1994-03-26 00:00:00
7856,2V2pxcEfn5zs79sE7qcewA,5.0,1994-04-30 00:00:00
7857,71ZWjdZy5kChgLEWidRHpE,27.0,1994-02-26 00:00:00
7858,3SYff3rqwQcTFikHe4E3sn,35.0,1994-02-26 00:00:00
7859,2SPFC3GXog3hBb24Ww9sFV,15.0,1994-04-02 00:00:00
7860,452fSzvkB2A8FHVI4JKK2S,10.0,1994-03-19 00:00:00
7861,3ir0DLMVxshKd7KlVGUWuQ,19.0,1994-03-19 00:00:00
7862,51m0PrZokFZNk5b5xptyzC,36.0,1994-03-12 00:00:00
7863,6h6p4WuDlZVdBfmGqT0dcR,7.0,1994-05-21 00:00:00
7864,7wIaLkbQzG6HMnE28etnif,36.0,1994-03-05 00:00:00
7865,33PYfsUghmJi6rcKCfJ7my,6.0,1994-04-23 00:00:00
7866,3NDTh0ZPIG2zY2VUJ8jG3L,2.0,1994-04-30 00:00:00
7867,1Rvl8qsKJurfFTyWLBI9ib,3.0,1994-07-02 00:00:00
7868,4lojlvrqNJnqcrwNXTZapz,30.0,1994-04-16 00:00:00
7869,1UzmaikE6gSIZhZhDXANyX,11.0,1994-04-02 00:00:00
7870,7txxAtOMwLLnQTpKeBL6bp,30.0,1994-04-02 00:00:00
7871,2UKkLqST2xWpK8n1b0Xr5Z,2.0,1994-05-14 00:00:00
7872,27sYHmgfRvHFyQ5vrm5nQp,15.0,1994-05-07 00:00:00
7873,67ncYmW29pNJJY2yXuLPwT,19.0,1994-05-28 00:00:00
7874,6kd9efTwNHknGlg4kJZZwR,38.0,1994-04-02 00:00:00
7875,2K5tllslbKc50g1RqtiPuZ,31.0,1994-05-21 00:00:00
7876,1ZnwFwzQoFno1T2aYzVDmr,20.0,1994-05-07 00:00:00
7877,5aWRzfPmnNeKvg1yJKhRKN,2.0,1994-07-09 00:00:00
7878,5d51RK4Se9DmCfdzdUF062,29.0,1994-05-07 00:00:00
7879,0cEY2XrkwZAyrxMioyiAQB,15.0,1994-05-28 00:00:00
7880,0cli6LmLOFcYqx0JrqAe0k,26.0,1994-05-21 00:00:00
7881,4LmlGaGTEbTGE5VngAbpA3,17.0,1994-08-13 00:00:00
7882,6a7kfpdlpgyYlKPObw9TSs,7.0,1994-06-11 00:00:00
7883,7dBaXy2CKVxMEZCzFX4bhj,29.0,1994-05-21 00:00:00
7884,1wKoF5cvHeQFDvLrT6PGRL,34.0,1994-05-07 00:00:00
7885,3V0PeMg2mhbYRtk9bioAwF,1.0,1994-08-13 00:00:00
7886,5o8gWPZxr4GZFslU85YMmu,8.0,1994-06-11 00:00:00
7887,03eNP4SaeESO6NpRE6F8FO,39.0,1994-04-30 00:00:00
7888,5NsFyPVJSHh1aQsHdoFN6N,4.0,1994-07-09 00:00:00
7889,3SCOXllxlAInH1IFfFrWmd,12.0,1994-06-18 00:00:00
7890,5QQCp4fQiU9I2FU9FvJVV2,12.0,1994-08-06 00:00:00
7891,6bM3DnYpw1HgqzqJnDkHDi,32.0,1994-06-11 00:00:00
7892,5hzdcPTFKEuRVuN8cTkcvl,28.0,1994-06-04 00:00:00
7893,6Vfiskl8VZSui0ggqd5Mfg,21.0,1994-05-28 00:00:00
7894,6vGW3d8X48CBaLdU0PQbey,20.0,1994-06-25 00:00:00
7895,7j9ECHEBpA0BDWB30gB45p,37.0,1994-06-04 00:00:00
7896,3ZPTb9HHBRt2VDbsIUFnSD,5.0,1994-08-13 00:00:00
7897,0w3aRoGllaNyDaqQ6LN6aM,5.0,1994-06-25 00:00:00
7898,0EANX0OVKSCcmarY50Xa4p,2.0,1994-09-03 00:00:00
7899,3Z2y0q0pLkSLQ5G2d0IxCq,29.0,1994-06-25 00:00:00
7900,1TWhpLaqdToKoHHpFnCxsd,8.0,1994-08-13 00:00:00
7901,3QwuR2BuGsW4bC3P3cnpIN,10.0,1994-07-30 00:00:00
7902,0qcgivqxObvrQrymntSw4I,30.0,1994-07-30 00:00:00
7903,29VrHhpC5AS9b7XJYDPhqb,4.0,1994-08-27 00:00:00
7904,6v4b6YDPytIo8OYDXOU2hy,16.0,1994-07-16 00:00:00
7905,32nmZgbpSPeQA76TO62TP7,18.0,1994-08-20 00:00:00
7906,2cGJoju7i7CsAPBMNx33cP,1.0,1994-09-03 00:00:00
7907,5pkMrPKCZ7gMYacSzFBZCl,7.0,1994-10-08 00:00:00
7908,6dFvshsBNh4XDJXSWwRNel,23.0,1994-07-16 00:00:00
7909,5VXVLU8loHp8Unm9aNbaE1,13.0,1994-08-06 00:00:00
7910,2tJlASUdstRCCecAN9rThS,23.0,1994-07-23 00:00:00
7911,7BG8BwW3Bhdq4PnZmjDBRm,29.0,1994-07-23 00:00:00
7912,3MMgcPP6temZXIgMhQlyDU,1.0,1994-09-24 00:00:00
7913,2CD8UvBi01dwnriCM8TivL,13.0,1994-08-20 00:00:00
7914,4pFSfimXi2W4U7tmQsKkam,35.0,1994-07-16 00:00:00
7915,3KZVWVH4epY2JGaqRs8bqg,32.0,1994-07-23 00:00:00
7916,3cxmqAFckoQ79zTz5nImMq,13.0,1994-08-27 00:00:00
7917,75bbRbdMnh37sVRbtmVQ7n,25.0,1994-08-20 00:00:00
7918,2TiIXOtfaPnfGuAerof0UH,34.0,1994-07-23 00:00:00
7919,3FmNXP5tWfjZAImUxzns74,38.0,1994-07-16 00:00:00
7920,004ZH9ISUSEwansKKbUdJs,20.0,1994-08-20 00:00:00
7921,2ImuQo1g14CTR9hZAZD3aQ,6.0,1994-10-01 00:00:00
7922,0wfuwgtWKZYRYAONxXPjPO,7.0,1995-01-07 00:00:00
7923,4YCswgYfyiJy2WedNsTQdn,30.0,1994-08-13 00:00:00
7924,5gt7KWB2avKJAAEqtgapLm,1.0,1994-09-17 00:00:00
7925,39tLc4Xp58Lu4KcWHggeE2,27.0,1994-10-15 00:00:00
7926,29cvbkZWIWyMRJI7DD9n3w,20.0,1994-11-12 00:00:00
7927,0oZiK5HCMPn241PbUCslkF,17.0,1994-10-08 00:00:00
7928,6fkoeMnX3YhXs8M17Y6pvw,34.0,1994-08-20 00:00:00
7929,62utntNdsx80hraXA5ha0Q,3.0,1994-10-15 00:00:00
7930,1DJ7sGOjJmJMKpq7Y3bIki,27.0,1994-10-01 00:00:00
7931,42F0eI7tFI8Xez4iqXObBt,30.0,1994-08-27 00:00:00
7932,5PbFD3AIyunz5HxocduA9e,7.0,1994-11-19 00:00:00
7933,0TxFZthE81cgf5zZvpnkPP,1.0,1994-11-12 00:00:00
7934,7dcTSq2HC4kzvcWFcSfJy1,13.0,1994-10-08 00:00:00
7935,1siSzxLE2nCUZ4VYTMbCQT,38.0,1994-09-24 00:00:00
7936,3mhOmh4tRKsMfnRmgZfeBm,13.0,1994-10-01 00:00:00
7937,3pEuO9J2MTEmec8kUfYYvl,2.0,1994-11-12 00:00:00
7938,5vKkaZHPzuqQheytfKuXzp,12.0,1994-10-15 00:00:00
7939,0zGKTpNjalQ14JPFB5PWMI,39.0,1994-09-10 00:00:00
7940,4lRrk574qIHpoEEKC1zuam,4.0,1994-10-22 00:00:00
7941,1LzNfuep1bnAUR9skqdHCK,26.0,1994-11-26 00:00:00
7942,5EExhZiAXIqw6M5FFGAiUb,9.0,1994-12-17 00:00:00
7943,0YLhqzktKd1PyF8q2wXED7,38.0,1994-10-01 00:00:00
7944,0SObk4CGzwTZk3pSFrqXcA,20.0,1994-12-10 00:00:00
7945,0yv6BYFfviMImtUPwzEXQp,2.0,1994-11-05 00:00:00
7946,6N9uyMZf9pbNOuomveWscp,5.0,1995-01-14 00:00:00
7947,4HkIzBgEyNr8MogcWVnbqJ,1.0,1994-12-24 00:00:00
7948,6lpbGwgTcpxYhJxzbpArrw,17.0,1994-11-05 00:00:00
7949,6FxbwB6o1MKOy0dHvxNr2W,35.0,1994-11-05 00:00:00
7950,1L9Lod7Do1zQdSIAamTPDA,13.0,1994-12-31 00:00:00
7951,4xHMIIxK24El3lHexm1L4Q,13.0,1994-11-12 00:00:00
7952,4L6f9fMqAg5Ity54TId0OM,10.0,1994-12-31 00:00:00
7953,5oDDFHXz3YfhkmyPeOuFxV,37.0,1994-11-19 00:00:00
7954,01PipIL0xsD3BdD776oaeN,19.0,1994-11-12 00:00:00
7955,0C3HXyVoiMcA0PtAnYSeRc,31.0,1994-12-24 00:00:00
7956,30ddL5qZgnFlIQnqIFe9ir,40.0,1994-10-29 00:00:00
7957,26FbWuJs3obMRqoHJVTlJS,23.0,1994-12-17 00:00:00
7958,455CCMp9OHkIg0St60cxmd,6.0,1995-02-04 00:00:00
7959,5X82VFLvjpeWQlTSShqqj0,19.0,1994-12-10 00:00:00
7960,5nbRnJPyUGnqHCErIcF6dv,24.0,1994-12-17 00:00:00
7961,1SjWPrdNaHRfz6oML6ojI5,1.0,1995-01-21 00:00:00
7962,1aWV3uY3SIEZVbmv45oFWS,1.0,1995-02-18 00:00:00
7963,2aw72RcR4WQvmA9bICK8QZ,15.0,1995-01-28 00:00:00
7964,0vftzDteohY2egCL4BDx60,38.0,1994-12-10 00:00:00
7965,7gRPARHLsDZaf3QxSTuKT8,15.0,1995-02-25 00:00:00
7966,3L9RIFcNF9IDGPRE96EO7N,9.0,1995-02-04 00:00:00
7967,2i9IkaVbHcQ1UzXKjZaX7f,29.0,1994-12-31 00:00:00
7968,2Ht2XbOKEay5ogJbDk3i9q,14.0,1995-02-04 00:00:00
7969,70URk5qnFOfhALCdYltqfT,27.0,1994-12-31 00:00:00
7970,0hEkipXZzPEgGSABUcM8hI,23.0,1995-02-11 00:00:00
7971,7izFzcBTx3DVXFeFYDeZKB,1.0,1995-04-08 00:00:00
7972,2e3YoddL43UkaSqhYGqfKz,31.0,1994-12-31 00:00:00
7973,0BTGqPIW9acmhhUmENkq5r,7.0,1995-03-18 00:00:00
7974,6byGncpFasBdOu9N4SoGdq,30.0,1995-02-25 00:00:00
7975,45Q5IYHJbBdmvlcnwVpXw5,28.0,1995-04-08 00:00:00
7976,3QvOV1QYPPre7gjppKyeON,39.0,1994-12-31 00:00:00
7977,68EKUNtzGVapUS30PJDVKs,40.0,1994-12-31 00:00:00
7978,627KV5gq7CbBa3RaivClx6,8.0,1995-01-07 00:00:00
7979,4veE1jrMbVSy9FRCiYDGkD,7.0,1995-01-21 00:00:00
7980,6CU0zWIWVTEnmWpSjVHM93,5.0,1995-03-11 00:00:00
7981,7MooGz4ZPE4bNxjFegR6Jx,11.0,1995-03-11 00:00:00
7982,3Nf8oGn1okobzjDcFCvT6n,20.0,1995-01-28 00:00:00
7983,1RcCGzWy1qQEDkQqO4sFJQ,8.0,1995-02-18 00:00:00
7984,4ZYM6R5nOZywxACY90Bsla,32.0,1995-01-14 00:00:00
7985,4WnGF9F6ehiH9k8iUcgyVY,31.0,1995-02-04 00:00:00
7986,4oGhmx44KuEslzELC1Qogw,26.0,1995-01-21 00:00:00
7987,1zAfYrddgjP1NmkdX7Lo6B,38.0,1995-01-14 00:00:00
7988,4GAGWckW9edK3zB6ZS7Tz5,2.0,1995-04-08 00:00:00
7989,1iDYoLIMqZjp7CCaI6uFTr,5.0,1995-04-08 00:00:00
7990,1QlIB0pkLKR8vEDSW7r42t,11.0,1995-05-13 00:00:00
7991,1w81lF1dy4BlFLRnyuWopB,27.0,1995-03-25 00:00:00
7992,17aVK3oQdgwVG2l0HpP67W,4.0,1995-03-18 00:00:00
7993,43bqcQaFWdJHLJrj1Y2aCl,18.0,1995-03-18 00:00:00
7994,6Vas6h9lB5mmeVDXdFqlQA,2.0,1995-05-13 00:00:00
7995,7vl0JjpJNnAHCREOnBKOkW,39.0,1995-02-25 00:00:00
7996,2kQLJexCx8wPTAqK0x0ijO,12.0,1995-04-29 00:00:00
7997,6ACYZAhGmZncJGYaiVUh44,15.0,1995-03-25 00:00:00
7998,6dW75XbJ1WAMljOXWjTK46,2.0,1995-04-29 00:00:00
7999,4WhrINlPGuSiZjJdHoMTHE,39.0,1995-03-04 00:00:00
8000,6uQKuonTU8VKBz5SHZuQXD,1.0,1995-05-27 00:00:00
8001,0ibYVniVLMJWvc3eNfYk8T,3.0,1995-04-08 00:00:00
8002,4vHp893kV7HksfB5FN1Nk5,20.0,1995-05-06 00:00:00
8003,7qnNnQTGxdzI2wZWpa0vDD,7.0,1995-05-13 00:00:00
8004,2fPKE94A80uHDX6wpxkpLC,25.0,1995-06-10 00:00:00
8005,3DTZakaFU7m6Opn82n5mLv,39.0,1995-03-18 00:00:00
8006,4Az3a137YyUrAJD7JlzBCm,40.0,1995-04-01 00:00:00
8007,4QAEx1QTsrl0fPpa8Fk2Rz,8.0,1995-04-22 00:00:00
8008,0Jg602cHeMCnPez9baacIe,20.0,1995-05-20 00:00:00
8009,5mPzlwYXl0wTmho0rYbl7O,39.0,1995-03-25 00:00:00
8010,4E44wiG8guHz5lrdLQMZKr,15.0,1995-05-20 00:00:00
8011,4fabUl5oDkhCsi0Vaf2WIz,25.0,1995-04-22 00:00:00
8012,4Cmpnt9GsAoF60tEdmpG3j,19.0,1995-06-10 00:00:00
8013,5tpYQWjPJmPeBgGAn55rc0,26.0,1995-06-10 00:00:00
8014,0I5mUa3CZPcsrWwlUmTWkV,17.0,1995-04-22 00:00:00
8015,0XqIbLe01AB3y9PoJAU7Ke,35.0,1995-04-22 00:00:00
8016,0pFTVUaztAASd5reUB2WTE,8.0,1995-07-08 00:00:00
8017,7r1q6fagG8VwMM6A7eAONI,35.0,1995-05-06 00:00:00
8018,7bV02zlSnCXk0Kx6AMDpl9,39.0,1995-04-15 00:00:00
8019,6a5Gi94rOk6cpK5NDk1s1x,1.0,1995-07-01 00:00:00
8020,7K1TyzMSR0s2iVlepOh75L,21.0,1995-05-20 00:00:00
8021,2ZxweO12nwE9hPOsd3P7Q5,32.0,1995-05-06 00:00:00
8022,0HkjQsFJr5J6T3zoKMYKrZ,40.0,1995-04-22 00:00:00
8023,7yhmvQh1JOzbNiNFQo4Tfc,2.0,1995-06-17 00:00:00
8024,2mbCetWHHFVCBOHqUW6UbV,2.0,1995-06-24 00:00:00
8025,1dOXmR1VsGmkM9c72ka0je,35.0,1995-04-29 00:00:00
8026,3y8rEUEUdmAcPCpPoLotnO,8.0,1995-09-02 00:00:00
8027,3ldG6XCLDXxWg1N6XhrSKo,12.0,1995-07-15 00:00:00
8028,0mn2aNlhflKRuWhzhiMnda,3.0,1995-06-03 00:00:00
8029,0JCAezTC5IlK1a9o0YBEsD,2.0,1995-08-05 00:00:00
8030,5u3rsmRYRSKJpFHXPT4p07,15.0,1995-06-03 00:00:00
8031,4mKbb9uvBMlVvOUv8fdBt8,10.0,1995-08-05 00:00:00
8032,1uVBmMpC4Bu0ZL4gGq6Ub2,37.0,1995-06-03 00:00:00
8033,4wx38D1Y9vv9WG3T0J6lTA,19.0,1995-09-02 00:00:00
8034,5egTvy3fiDuQW7lTn2anvN,29.0,1995-06-17 00:00:00
8035,69sIrKE4gd2NdIdstf9Ebh,38.0,1995-06-03 00:00:00
8036,0hjIg7q5bUmeNfFlr95g9o,40.0,1995-06-03 00:00:00
8037,4Q1UwAB4nL3l4k41vkZoyg,14.0,1995-08-12 00:00:00
8038,6qspW4YKycviDFjHBOaqUY,1.0,1995-08-19 00:00:00
8039,0XVikcHfkoBvJ5ZU8xQBWn,19.0,1995-08-19 00:00:00
8040,2lxyqiU2MbIDYll1y5HXiA,40.0,1995-07-01 00:00:00
8041,43sNw9nvGYGLYnNiwI8oMZ,13.0,1995-07-29 00:00:00
8042,4OnZR9U5JRFGF1Yza9j579,5.0,1995-08-26 00:00:00
8043,1fqoAnBBJ1ZC5ZVIFViph8,26.0,1995-07-08 00:00:00
8044,1FxEAfchJSITaNBdoQgPfc,3.0,1995-08-26 00:00:00
8045,5cKQS9890SpoU2DyqclNWG,16.0,1995-07-22 00:00:00
8046,7fXhkARAtS66kxexMIAx8O,2.0,1995-07-29 00:00:00
8047,5TsHqbDKaSs4ECZX0045YS,15.0,1995-07-29 00:00:00
8048,0YwUJOHKYxlm5gVfIkl8Ym,31.0,1995-07-15 00:00:00
8049,5kKaNe8f5rR8cA3WE7Ol5N,19.0,1995-07-15 00:00:00
8050,6ILtPjGYb3mvprfsCaJRTA,27.0,1995-07-08 00:00:00
8051,7xG1fakElLbxwyr9eyGEK6,4.0,1995-08-26 00:00:00
8052,0z5E34e7ZT3XKMYQNXh6tH,1.0,1995-08-26 00:00:00
8053,7vfvZp6KZJpxiaW6rI9ieM,8.0,1995-09-23 00:00:00
8054,0GuCN3VT2d2N1cqjPlqsxz,24.0,1995-09-09 00:00:00
8055,20VRVHMwAspwLA207PdKOn,7.0,1995-08-26 00:00:00
8056,0b0vpt8e3AkV3GG8HoUEJm,30.0,1995-08-05 00:00:00
8057,3LklW07tvdx2AHsgfi1Mng,13.0,1995-09-09 00:00:00
8058,3tyUh8UpK0PVu00AjbP1UG,27.0,1995-08-26 00:00:00
8059,5C0LRpVmi4h5pIwAnujiw0,40.0,1995-07-22 00:00:00
8060,6PhOzQShyz2vjELsXax7TQ,13.0,1995-08-26 00:00:00
8061,7H5ce7AbmcTGpZ1B3RstnL,35.0,1995-09-09 00:00:00
8062,1fUHylttRDqDImLCcgFLDs,5.0,1995-10-21 00:00:00
8063,0lZWjBImx6kNe3WtOA09Xu,21.0,1995-10-14 00:00:00
8064,4x6gUDeNzAB273nhsNIeuG,5.0,1995-11-11 00:00:00
8065,0qnEQN2Af0f2Rsk3SWlM5B,9.0,1995-11-04 00:00:00
8066,0RdpN5cjHSlC2tOmnphkF2,1.0,1995-11-25 00:00:00
8067,0qr7aS1xeJEgpA4OVHOHcz,20.0,1995-09-02 00:00:00
8068,1QJDgtV8L8jCnpM1RIauAp,27.0,1995-10-21 00:00:00
8069,4QXhRjZacZ1gZUeL7Ukktw,9.0,1995-10-28 00:00:00
8070,3KtIVDOChQMVi3SxHc6RrK,1.0,1995-09-02 00:00:00
8071,6RHnxzplfGkXpDP8LLxz9Y,13.0,1995-09-02 00:00:00
8072,0Lkw0Toym9cizcC2CgMvGL,6.0,1995-11-25 00:00:00
8073,6FoUMxDSd0Pk7glChVIC3Z,24.0,1995-09-16 00:00:00
8074,3zeyP0JnzXEx3uZLmpOdtP,8.0,1995-10-21 00:00:00
8075,0DTpV2HP75LNhCEkvq1FhV,23.0,1995-10-07 00:00:00
8076,1FxXNL5NGwKPQvPKUxa3VZ,2.0,1995-11-18 00:00:00
8077,2lp8xjq0WTm3HZKHuDEweg,4.0,1995-11-18 00:00:00
8078,1JCZW25j2yONeYZhVksSNw,26.0,1995-11-11 00:00:00
8079,4wPgOKj2V4877QjrGgA8bs,17.0,1995-11-11 00:00:00
8080,0WvJU1r5QZ5mHFoQlsZZjl,27.0,1995-11-04 00:00:00
8081,15CWHmExq00wqaOeQX7uiB,22.0,1995-11-04 00:00:00
8082,1uzWOoJdADfstQuFtQFTUn,3.0,1996-01-20 00:00:00
8083,5UzswbI33ICSLOk5NGX9Ny,36.0,1995-11-04 00:00:00
8084,1G8jae4jD8mwkXdodqHsBM,3.0,1996-01-27 00:00:00
8085,0wdaPticLmmqJdhgLDJ9zI,7.0,1995-11-18 00:00:00
8086,7bAJZIFbhpBinsMUr4sh7H,24.0,1995-11-11 00:00:00
8087,1FeChgMIl4gmwtPMKCj9pV,10.0,1995-12-02 00:00:00
8088,5DLTWfzNkhcIIdNLqoVfxf,40.0,1995-10-21 00:00:00
8089,78XgmmZycJ2HSSbHRYdlxy,18.0,1995-12-02 00:00:00
8090,2AtBXRPCZhtIqSGF5ap33B,12.0,1996-03-09 00:00:00
8091,62bQY2VCdRxvXL0i7bNK8v,29.0,1995-11-11 00:00:00
8092,6eR3NnWeCKgdkuA63Lkzaq,39.0,1995-10-28 00:00:00
8093,411Ecgzht1ky1mKDSl1N7R,1.0,1996-02-17 00:00:00
8094,1EzeXGaZdqsA4Nst1AIAL2,16.0,1996-01-06 00:00:00
8095,1GwdUrz7DujSedNxnzVfqI,11.0,1996-01-13 00:00:00
8096,0x0SqIprThQiXyg8Lp0LAI,22.0,1996-01-27 00:00:00
8097,2qmxggATKFIeg68guRSG3r,40.0,1995-11-11 00:00:00
8098,01rYWOpu72uFQORnWN84C3,2.0,1995-11-25 00:00:00
8099,2W2vmNmTLERMWT9XBxm35E,3.0,1996-01-13 00:00:00
